sweep,message_lam_delta_max_abs,belief_lam_delta_max_abs,message_lam_norm,belief_lam_norm
2803,0.000244140625,0.0002441423712298274,173205084.82497305,173205134.3040311
2804,0.000732421875,0.00073242123471573,173205084.82497305,173205134.30403113
2805,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
2806,0.00037233205512166023,0.0003723448608070612,173205084.82497305,173205134.3040311
2807,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
2808,0.00048828125,0.0004882821813225746,173205084.82497305,173205134.3040311
2809,0.0003439438296481967,0.00034395826514810324,173205084.82497305,173205134.3040311
2810,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.3040311
2811,0.0007162758847698569,0.0007162635447457433,173205084.82497305,173205134.3040311
2812,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
2813,0.00032843926283021574,0.0003283837434224779,173205084.82497305,173205134.30403113
2814,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.30403113
2815,0.000244140625,0.000244141963776201,173205084.82497305,173205134.30403113
2816,0.000244140625,0.00024414167273789644,173205084.82497305,173205134.30403113
2817,0.00021781876330351224,0.00021807580833410611,173205084.82497305,173205134.3040311
2818,0.000244140625,0.00024413753999397159,173205084.82497305,173205134.3040311
2819,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.30403113
2820,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.30403113
2821,0.000732421875,0.0007324208854697645,173205084.82497305,173205134.30403113
2822,0.000732421875,0.0007324249600060284,173205084.82497305,173205134.30403113
2823,0.000732421875,0.0007324219914153218,173205084.82497305,173205134.30403113
2824,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.30403113
2825,0.00043391482904553413,0.00043388153426349163,173205084.82497305,173205134.3040311
2826,0.00032843926283021574,0.00032833356607397945,173205084.82497305,173205134.3040311
2827,0.000732421875,0.0007324203033931553,173205084.82497305,173205134.3040311
2828,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
2829,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
2830,0.00032843926283021574,0.0003283521315751159,173205084.82497305,173205134.30403113
2831,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.3040311
2832,0.00048828125,0.0004882817738689482,173205084.82497305,173205134.30403113
2833,0.0004993201000615954,0.0004993289476260543,173205084.82497305,173205134.3040311
2834,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
2835,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
2836,0.000244140625,0.0002441431279294193,173205084.82497305,173205134.30403113
2837,0.000244140625,0.0002441428950987756,173205084.82497305,173205134.3040311
2838,0.0002823610557243228,0.00028236943762749434,173205084.82497305,173205134.30403113
2839,0.0002823610557243228,0.0002823775867000222,173205084.82497305,173205134.3040311
2840,0.0002823610557243228,0.0002824497641995549,173205084.82497305,173205134.30403113
2841,0.0002169557847082615,0.0002169834915548563,173205084.82497305,173205134.30403113
2842,0.000244140625,0.00024414126528427005,173205084.82497305,173205134.3040311
2843,0.000244140625,0.0002441427786834538,173205084.82497305,173205134.3040311
2844,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.30403113
2845,0.0007162758847698569,0.0007162197725847363,173205084.82497305,173205134.3040311
2846,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
2847,0.00037233205512166023,0.00037233647890388966,173205084.82497305,173205134.3040311
2848,0.00048828125,0.0004882821231149137,173205084.82497305,173205134.3040311
2849,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.30403113
2850,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
2851,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
2852,0.00037233205512166023,0.0003723267000168562,173205084.82497305,173205134.3040311
2853,0.0003284392623754684,0.000328383663202203,173205084.82497305,173205134.3040311
2854,0.000244140625,0.0002441427786834538,173205084.82497305,173205134.30403113
2855,0.000244140625,0.0002441415563225746,173205084.82497305,173205134.3040311
2856,0.000244140625,0.0002441409742459655,173205084.82497305,173205134.3040311
2857,0.00021781876330351224,0.00021807208304380765,173205084.82497305,173205134.30403113
2858,0.000244140625,0.0002441371907480061,173205084.82497305,173205134.3040311
2859,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.3040311
2860,0.000244140625,0.0002441419055685401,173205084.82497305,173205134.30403113
2861,0.000732421875,0.0007324208272621036,173205084.82497305,173205134.3040311
2862,0.000732421875,0.0007324247853830457,173205084.82497305,173205134.30403113
2863,0.000732421875,0.0007324216421693563,173205084.82497305,173205134.30403113
2864,0.0007162758847698569,0.000716285896487534,173205084.82497305,173205134.3040311
2865,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
2866,0.0003284392623754684,0.0003283335353643224,173205084.82497305,173205134.30403113
2867,0.000732421875,0.0007324204198084772,173205084.82497305,173205134.30403113
2868,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
2869,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
2870,0.00032843926283021574,0.00032835269017539304,173205084.82497305,173205134.30403113
2871,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
2872,0.00048828125,0.0004882813082076609,173205084.82497305,173205134.30403113
2873,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.3040311
2874,0.000244140625,0.0002441415563225746,173205084.82497305,173205134.30403113
2875,0.00037233205512166023,0.00037227245047688484,173205084.82497305,173205134.3040311
2876,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.30403113
2877,0.000244140625,0.0002441423130221665,173205084.82497305,173205134.3040311
2878,0.0002823610557243228,0.0002823687391355634,173205084.82497305,173205134.30403113
2879,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
2880,0.0002823610557243228,0.0002824497641995549,173205084.82497305,173205134.30403113
2881,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
2882,0.000244140625,0.00024414126528427005,173205084.82497305,173205134.30403113
2883,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.3040311
2884,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.30403113
2885,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
2886,0.00037233205512166023,0.0003723453264683485,173205084.82497305,173205134.3040311
2887,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
2888,0.00048828125,0.0004882822395302355,173205084.82497305,173205134.3040311
2889,0.0003439438296481967,0.00034395779948681593,173205084.82497305,173205134.30403113
2890,0.000732421875,0.0007324212929233909,173205084.82497305,173205134.30403113
2891,0.0007162758847698569,0.0007162637775763869,173205084.82497305,173205134.30403113
2892,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
2893,0.00032843926283021574,0.0003283838685916862,173205084.82497305,173205134.30403113
2894,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
2895,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
2896,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
2897,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
2898,0.000244140625,0.0002441376564092934,173205084.82497305,173205134.3040311
2899,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.3040311
2900,0.000244140625,0.0002441420219838619,173205084.82497305,173205134.30403113
2901,0.000732421875,0.0007324208854697645,173205084.82497305,173205134.3040311
2902,0.000732421875,0.0007324247271753848,173205084.82497305,173205134.30403113
2903,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
2904,0.0007162758847698569,0.0007162861293181777,173205084.82497305,173205134.30403113
2905,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.3040311
2906,0.00032843926283021574,0.00032833325502679145,173205084.82497305,173205134.30403113
2907,0.000732421875,0.0007324203616008162,173205084.82497305,173205134.30403113
2908,0.0007162758847698569,0.0007162882247939706,173205084.82497305,173205134.30403113
2909,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
2910,0.00032843926283021574,0.00032835235106176697,173205084.82497305,173205134.30403113
2911,0.000244140625,0.0002441414981149137,173205084.82497305,173205134.3040311
2912,0.00048828125,0.00048828125,173205084.82497305,173205134.3040311
2913,0.0004993201000615954,0.000499328481964767,173205084.82497305,173205134.30403113
2914,0.000244140625,0.00024414219660684466,173205084.82497305,173205134.30403113
2915,0.00037233205512166023,0.0003722726833075285,173205084.82497305,173205134.3040311
2916,0.000244140625,0.00024414295330643654,173205084.82497305,173205134.30403113
2917,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
2918,0.0002823610557243228,0.00028236897196620703,173205084.82497305,173205134.30403113
2919,0.0002823610557243228,0.00028237735386937857,173205084.82497305,173205134.30403113
2920,0.0002823610557243228,0.00028244953136891127,173205084.82497305,173205134.30403113
2921,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
2922,0.000244140625,0.0002441411488689482,173205084.82497305,173205134.30403113
2923,0.000244140625,0.00024414213839918375,173205084.82497305,173205134.3040311
2924,0.000732421875,0.000732421176508069,173205084.82497305,173205134.30403113
2925,0.0007162758847698569,0.0007162195397540927,173205084.82497305,173205134.3040311
2926,0.00037233205512166023,0.00037234509363770485,173205084.82497305,173205134.3040311
2927,0.00037233205512166023,0.0003723367117345333,173205084.82497305,173205134.3040311
2928,0.00048828125,0.0004882818320766091,173205084.82497305,173205134.3040311
2929,0.0003439438296481967,0.0003439580323174596,173205084.82497305,173205134.3040311
2930,0.000732421875,0.0007324215839616954,173205084.82497305,173205134.30403113
2931,0.0007162758847698569,0.0007162640104070306,173205084.82497305,173205134.3040311
2932,0.00037233205512166023,0.00037232646718621254,173205084.82497305,173205134.3040311
2933,0.00032843926283021574,0.00032838325479644936,173205084.82497305,173205134.30403113
2934,0.000244140625,0.00024414254585281014,173205084.82497305,173205134.30403113
2935,0.000244140625,0.00024414120707660913,173205084.82497305,173205134.3040311
2936,0.000244140625,0.0002441410906612873,173205084.82497305,173205134.3040311
2937,0.00021781876330351224,0.00021807394568895688,173205084.82497305,173205134.3040311
2938,0.000244140625,0.0002441375982016325,173205084.82497305,173205134.3040311
2939,0.000244140625,0.0002441428368911147,173205084.82497305,173205134.3040311
2940,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.3040311
2941,0.000732421875,0.0007324206526391208,173205084.82497305,173205134.30403113
2942,0.000732421875,0.0007324249017983675,173205084.82497305,173205134.30403113
2943,0.000732421875,0.0007324214675463736,173205084.82497305,173205134.30403113
2944,0.0007162758847698569,0.0007162856636568904,173205084.82497305,173205134.3040311
2945,0.00043391482904553413,0.0004338817670941353,173205084.82497305,173205134.30403113
2946,0.00032843926283021574,0.00032833398695686355,173205084.82497305,173205134.30403113
2947,0.000732421875,0.0007324208272621036,173205084.82497305,173205134.3040311
2948,0.0007162758847698569,0.0007162879919633269,173205084.82497305,173205134.30403113
2949,0.00037233205512166023,0.0003724100533872843,173205084.82497305,173205134.3040311
2950,0.00032843926283021574,0.00032835220125093656,173205084.82497305,173205134.3040311
2951,0.000244140625,0.0002441418473608792,173205084.82497305,173205134.3040311
2952,0.00048828125,0.0004882814246229827,173205084.82497305,173205134.30403113
2953,0.0004993201000615954,0.0004993291804566979,173205084.82497305,173205134.3040311
2954,0.000244140625,0.000244141963776201,173205084.82497305,173205134.3040311
2955,0.00037233205512166023,0.00037227245047688484,173205084.82497305,173205134.3040311
2956,0.000244140625,0.00024414248764514923,173205084.82497305,173205134.3040311
2957,0.000244140625,0.0002441424294374883,173205084.82497305,173205134.30403113
2958,0.0002823610557243228,0.00028236943762749434,173205084.82497305,173205134.30403113
2959,0.0002823610557243228,0.0002823771210387349,173205084.82497305,173205134.3040311
2960,0.0002823610557243228,0.0002824492985382676,173205084.82497305,173205134.30403113
2961,0.0002169557847082615,0.00021698372438549995,173205084.82497305,173205134.30403113
2962,0.000244140625,0.0002441414399072528,173205084.82497305,173205134.3040311
2963,0.000244140625,0.00024414266226813197,173205084.82497305,173205134.3040311
2964,0.000732421875,0.0007324220496229827,173205084.82497305,173205134.30403113
